fight_id,fight_url,date,game,away_team,away_team_name,home_team,home_team_name,away_player,away_player_name,away_player_got_fm,home_player,home_player_name,home_player_got_fm,fight_period,fight_minutes,fight_seconds,fight_votes,fight_votes_rating_sum,fight_votes_away_win,fight_votes_home_win,fight_votes_draw
124864,http://www.hockeyfights.com/fights/124864,"Oct 18, 2014",http://www.hockeyfights.com/games/172499,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/players/1229,Cody McLeod,TRUE,http://www.hockeyfights.com/players/13723,Jarred Tinordi,TRUE,2,12,7,121,693,4,107,10
124863,http://www.hockeyfights.com/fights/124863,"Oct 18, 2014",http://www.hockeyfights.com/games/172498,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/players/16499,Kevan Miller,TRUE,http://www.hockeyfights.com/players/6918,Nicolas Deslauriers,TRUE,1,7,55,240,1454,119,80,41
124810,http://www.hockeyfights.com/fights/124810,"Oct 17, 2014",http://www.hockeyfights.com/games/172493,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/players/5410,Ladislav Smid,TRUE,http://www.hockeyfights.com/players/5692,Corey Tropp,TRUE,1,9,4,53,116,3,7,43
124798,http://www.hockeyfights.com/fights/124798,"Oct 16, 2014",http://www.hockeyfights.com/games/172490,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/players/1229,Cody McLeod,TRUE,http://www.hockeyfights.com/players/16,Chris Neil,TRUE,2,8,44,97,476,5,88,4
124795,http://www.hockeyfights.com/fights/124795,"Oct 15, 2014",http://www.hockeyfights.com/games/172484,http://www.hockeyfights.com/teams/12,Edmonton Oilers,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/players/17555,Will Acton,TRUE,http://www.hockeyfights.com/players/6702,Joe Vitale,TRUE,3,19,42,86,322,7,79,0
124792,http://www.hockeyfights.com/fights/124792,"Oct 14, 2014",http://www.hockeyfights.com/games/172481,http://www.hockeyfights.com/teams/12,Edmonton Oilers,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/5004,Matt Hendricks,TRUE,http://www.hockeyfights.com/players/8872,Andy Andreoff,TRUE,1,1,50,78,327,4,26,48
124791,http://www.hockeyfights.com/fights/124791,"Oct 14, 2014",http://www.hockeyfights.com/games/172476,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/players/5722,Jamie Benn,TRUE,http://www.hockeyfights.com/players/1876,Nick Foligno,TRUE,2,19,47,138,728,103,4,31
124786,http://www.hockeyfights.com/fights/124786,"Oct 13, 2014",http://www.hockeyfights.com/games/172470,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/players/1748,Tim Jackman,TRUE,http://www.hockeyfights.com/players/2247,Mike Weber,TRUE,2,12,27,68,242,41,2,25
124785,http://www.hockeyfights.com/fights/124785,"Oct 13, 2014",http://www.hockeyfights.com/games/172469,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/players/1229,Cody McLeod,TRUE,http://www.hockeyfights.com/players/1877,Adam McQuaid,TRUE,2,11,2,153,827,5,116,32
124778,http://www.hockeyfights.com/fights/124778,"Oct 12, 2014",http://www.hockeyfights.com/games/172468,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/6747,Blake Wheeler,TRUE,http://www.hockeyfights.com/players/224,Robyn Regehr,TRUE,2,15,1,75,179,4,25,46
124777,http://www.hockeyfights.com/fights/124777,"Oct 12, 2014",http://www.hockeyfights.com/games/172468,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/1493,Chris Thorburn,TRUE,http://www.hockeyfights.com/players/7404,Kyle Clifford,TRUE,1,2,14,84,411,60,6,18
124728,http://www.hockeyfights.com/fights/124728,"Oct 11, 2014",http://www.hockeyfights.com/games/172465,http://www.hockeyfights.com/teams/12,Edmonton Oilers,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/players/16206,Ryan Nugent-Hopkins,TRUE,http://www.hockeyfights.com/players/882,Dan Hamhuis,TRUE,3,6,20,202,1274,34,124,44
124711,http://www.hockeyfights.com/fights/124711,"Oct 11, 2014",http://www.hockeyfights.com/games/172461,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/teams/17,Nashville Predators,http://www.hockeyfights.com/players/889,Vernon Fiddler,TRUE,http://www.hockeyfights.com/players/1684,Paul Gaustad,TRUE,1,11,37,75,307,2,69,4
124716,http://www.hockeyfights.com/fights/124716,"Oct 11, 2014",http://www.hockeyfights.com/games/172460,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/players/2511,Deryk Engelland,TRUE,http://www.hockeyfights.com/players/587,Barret Jackman,TRUE,3,13,30,96,173,23,7,66
124712,http://www.hockeyfights.com/fights/124712,"Oct 11, 2014",http://www.hockeyfights.com/games/172459,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/players/19946,Chris Kreider,TRUE,http://www.hockeyfights.com/players/7818,Jack Skille,TRUE,2,19,0,62,114,10,11,41
124710,http://www.hockeyfights.com/fights/124710,"Oct 11, 2014",http://www.hockeyfights.com/games/172457,http://www.hockeyfights.com/teams/6,Carolina Hurricanes,http://www.hockeyfights.com/teams/19,New York Islanders,http://www.hockeyfights.com/players/1634,Jay Harrison,TRUE,http://www.hockeyfights.com/players/4999,Matt Martin,TRUE,2,8,11,77,334,9,41,27
124709,http://www.hockeyfights.com/fights/124709,"Oct 11, 2014",http://www.hockeyfights.com/games/172456,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/players/172,Bryce Salvador,TRUE,http://www.hockeyfights.com/players/299,Shawn Thornton,TRUE,1,19,40,70,128,17,3,50
124717,http://www.hockeyfights.com/fights/124717,"Oct 11, 2014",http://www.hockeyfights.com/games/172453,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/teams/28,Toronto Maple Leafs,http://www.hockeyfights.com/players/7051,Simon Despres,TRUE,http://www.hockeyfights.com/players/5641,James Van Riemsdyk,TRUE,3,19,27,90,274,42,13,35
124708,http://www.hockeyfights.com/fights/124708,"Oct 11, 2014",http://www.hockeyfights.com/games/172452,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/players/7511,Michael Latta,TRUE,http://www.hockeyfights.com/players/3952,Bobby Robins,TRUE,1,11,18,99,381,6,86,7
124559,http://www.hockeyfights.com/fights/124559,"Oct 09, 2014",http://www.hockeyfights.com/games/172450,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/players/6747,Blake Wheeler,TRUE,http://www.hockeyfights.com/players/161,Shane Doan,TRUE,1,16,4,95,265,1,81,13
124557,http://www.hockeyfights.com/fights/124557,"Oct 09, 2014",http://www.hockeyfights.com/games/172445,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/players/16949,Mats Zuccarello,TRUE,http://www.hockeyfights.com/players/16513,T.J. Oshie,TRUE,3,5,7,214,1211,15,197,2
124551,http://www.hockeyfights.com/fights/124551,"Oct 09, 2014",http://www.hockeyfights.com/games/172442,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/players/2257,Brandon Prust,TRUE,http://www.hockeyfights.com/players/15241,Liam O'Brien,TRUE,2,0,49,148,760,109,13,26
124552,http://www.hockeyfights.com/fights/124552,"Oct 09, 2014",http://www.hockeyfights.com/games/172441,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/players/1763,Clayton Stoner,TRUE,http://www.hockeyfights.com/players/5969,Zach Sill,TRUE,3,14,50,332,2603,44,241,47
124549,http://www.hockeyfights.com/fights/124549,"Oct 08, 2014",http://www.hockeyfights.com/games/172438,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/2760,Mike Brown,TRUE,http://www.hockeyfights.com/players/7404,Kyle Clifford,TRUE,1,11,21,187,964,49,61,77
124546,http://www.hockeyfights.com/fights/124546,"Oct 08, 2014",http://www.hockeyfights.com/games/172436,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/players/2771,Luke Schenn,TRUE,http://www.hockeyfights.com/players/3952,Bobby Robins,TRUE,2,10,52,312,1810,26,209,77
133728,http://www.hockeyfights.com/fights/133728,"Apr 10, 2016",http://www.hockeyfights.com/games/184112,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/players/1763,Clayton Stoner,TRUE,http://www.hockeyfights.com/players/7511,Michael Latta,TRUE,1,15,20,68,418,4,53,11
133705,http://www.hockeyfights.com/fights/133705,"Apr 09, 2016",http://www.hockeyfights.com/games/184638,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/players/161,Shane Doan,TRUE,http://www.hockeyfights.com/players/1954,Roman Polak,TRUE,1,8,17,49,138,9,11,29
133704,http://www.hockeyfights.com/fights/133704,"Apr 09, 2016",http://www.hockeyfights.com/games/184628,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/players/16394,Vladislav Namestnikov,TRUE,http://www.hockeyfights.com/players/5759,Paul Byron,TRUE,2,9,29,46,136,17,7,22
133702,http://www.hockeyfights.com/fights/133702,"Apr 09, 2016",http://www.hockeyfights.com/games/184626,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/teams/22,Philadelphia Flyers,http://www.hockeyfights.com/players/2006,Tom Sestito,TRUE,http://www.hockeyfights.com/players/16442,Chris VandeVelde,FALSE,3,2,28,43,105,32,3,8
133703,http://www.hockeyfights.com/fights/133703,"Apr 09, 2016",http://www.hockeyfights.com/games/184624,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/players/13715,Matt Puempel,TRUE,http://www.hockeyfights.com/players/16565,Colin Miller,TRUE,3,13,44,46,162,9,19,18
133679,http://www.hockeyfights.com/fights/133679,"Apr 07, 2016",http://www.hockeyfights.com/games/184621,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/1664,Ryan Getzlaf,TRUE,http://www.hockeyfights.com/players/2771,Luke Schenn,TRUE,2,1,8,65,232,3,58,4
133677,http://www.hockeyfights.com/fights/133677,"Apr 07, 2016",http://www.hockeyfights.com/games/184620,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/players/1833,Derek Dorsett,TRUE,http://www.hockeyfights.com/players/6375,Brandon Bollig,TRUE,1,18,8,53,171,17,11,25
133678,http://www.hockeyfights.com/fights/133678,"Apr 07, 2016",http://www.hockeyfights.com/games/184618,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/players/1602,Ryan Reaves,TRUE,http://www.hockeyfights.com/players/2696,Brandon Mashinter,TRUE,2,15,34,91,371,28,28,35
133676,http://www.hockeyfights.com/fights/133676,"Apr 07, 2016",http://www.hockeyfights.com/games/184611,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/players/2365,Michael Blunden,TRUE,http://www.hockeyfights.com/players/18151,Bobby Farnham,TRUE,1,10,16,38,63,28,2,8
133668,http://www.hockeyfights.com/fights/133668,"Apr 05, 2016",http://www.hockeyfights.com/games/184603,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/players/6394,Tommy Wingels,TRUE,http://www.hockeyfights.com/players/6574,Nate Prosser,TRUE,2,15,2,39,125,26,6,7
133667,http://www.hockeyfights.com/fights/133667,"Apr 05, 2016",http://www.hockeyfights.com/games/184602,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/teams/17,Nashville Predators,http://www.hockeyfights.com/players/1229,Cody McLeod,TRUE,http://www.hockeyfights.com/players/2361,Cody Bass,TRUE,1,2,48,76,490,52,4,20
133666,http://www.hockeyfights.com/fights/133666,"Apr 05, 2016",http://www.hockeyfights.com/games/184598,http://www.hockeyfights.com/teams/19,New York Islanders,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/players/13464,Scott Mayfield,TRUE,http://www.hockeyfights.com/players/7511,Michael Latta,TRUE,1,11,18,63,348,2,59,2
133665,http://www.hockeyfights.com/fights/133665,"Apr 05, 2016",http://www.hockeyfights.com/games/184596,http://www.hockeyfights.com/teams/6,Carolina Hurricanes,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/players/5706,Brad Malone,TRUE,http://www.hockeyfights.com/players/5962,Jimmy Hayes,TRUE,1,5,53,57,121,49,1,7
133652,http://www.hockeyfights.com/fights/133652,"Apr 04, 2016",http://www.hockeyfights.com/games/184591,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/teams/19,New York Islanders,http://www.hockeyfights.com/players/15133,Cedric Paquette,TRUE,http://www.hockeyfights.com/players/19612,Ryan Pulock,TRUE,1,16,43,30,99,27,2,1
133640,http://www.hockeyfights.com/fights/133640,"Apr 03, 2016",http://www.hockeyfights.com/games/184589,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/players/22165,Colton Parayko,TRUE,http://www.hockeyfights.com/players/13217,Gabriel Landeskog,TRUE,3,8,49,53,164,39,4,10
133631,http://www.hockeyfights.com/fights/133631,"Apr 02, 2016",http://www.hockeyfights.com/games/184585,http://www.hockeyfights.com/teams/30,Washington Capitals,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/players/13360,Nate Schmidt,TRUE,http://www.hockeyfights.com/players/16755,Max Domi,TRUE,2,3,32,73,216,15,32,26
133614,http://www.hockeyfights.com/fights/133614,"Apr 02, 2016",http://www.hockeyfights.com/games/184575,http://www.hockeyfights.com/teams/24,Pittsburgh Penguins,http://www.hockeyfights.com/teams/19,New York Islanders,http://www.hockeyfights.com/players/5649,Ian Cole,TRUE,http://www.hockeyfights.com/players/4999,Matt Martin,TRUE,1,19,9,92,485,4,85,3
133587,http://www.hockeyfights.com/fights/133587,"Mar 31, 2016",http://www.hockeyfights.com/games/184567,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/players/15655,Eric Selleck,TRUE,http://www.hockeyfights.com/players/13297,Jordie Benn,TRUE,3,12,23,102,583,16,50,36
133586,http://www.hockeyfights.com/fights/133586,"Mar 31, 2016",http://www.hockeyfights.com/games/184567,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/players/3207,Alex Grant,TRUE,http://www.hockeyfights.com/players/2720,Colton Sceviour,TRUE,2,19,21,42,156,38,3,1
133585,http://www.hockeyfights.com/fights/133585,"Mar 31, 2016",http://www.hockeyfights.com/games/184564,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/players/15449,Darren Dietz,TRUE,http://www.hockeyfights.com/players/6763,Jonathan Audy-Marchessault,TRUE,2,5,21,75,392,28,32,15
133584,http://www.hockeyfights.com/fights/133584,"Mar 31, 2016",http://www.hockeyfights.com/games/184561,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/teams/19,New York Islanders,http://www.hockeyfights.com/players/5478,Dalton Prout,TRUE,http://www.hockeyfights.com/players/12949,Anders Lee,TRUE,1,19,34,45,118,37,3,5
133566,http://www.hockeyfights.com/fights/133566,"Mar 29, 2016",http://www.hockeyfights.com/games/184556,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/players/1743,Micheal Haley,TRUE,http://www.hockeyfights.com/players/15496,Andrey Pedan,TRUE,1,15,12,88,449,3,78,7
133565,http://www.hockeyfights.com/fights/133565,"Mar 29, 2016",http://www.hockeyfights.com/games/184555,http://www.hockeyfights.com/teams/17,Nashville Predators,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/players/15986,Colton Sissons,TRUE,http://www.hockeyfights.com/players/4965,Patrick Eaves,TRUE,3,1,58,91,551,4,77,10
133564,http://www.hockeyfights.com/fights/133564,"Mar 29, 2016",http://www.hockeyfights.com/games/184553,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/teams/15,Minnesota Wild,http://www.hockeyfights.com/players/9079,Andrew Shaw,TRUE,http://www.hockeyfights.com/players/15715,Mathew Dumba,TRUE,2,6,39,185,1217,32,104,49
133563,http://www.hockeyfights.com/fights/133563,"Mar 29, 2016",http://www.hockeyfights.com/games/184551,http://www.hockeyfights.com/teams/11,Detroit Red Wings,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/players/6706,Justin Abdelkader,TRUE,http://www.hockeyfights.com/players/12662,Alexei Emelin,TRUE,2,8,44,86,313,66,7,13
133562,http://www.hockeyfights.com/fights/133562,"Mar 28, 2016",http://www.hockeyfights.com/games/184547,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/players/7404,Kyle Clifford,TRUE,http://www.hockeyfights.com/players/1743,Micheal Haley,TRUE,2,13,58,55,110,4,9,42
133559,http://www.hockeyfights.com/fights/133559,"Mar 28, 2016",http://www.hockeyfights.com/games/184544,http://www.hockeyfights.com/teams/8,Colorado Avalanche,http://www.hockeyfights.com/teams/17,Nashville Predators,http://www.hockeyfights.com/players/114,Jarome Iginla,TRUE,http://www.hockeyfights.com/players/587,Barret Jackman,TRUE,1,1,40,75,369,69,1,5
133550,http://www.hockeyfights.com/fights/133550,"Mar 27, 2016",http://www.hockeyfights.com/games/184537,http://www.hockeyfights.com/teams/18,New Jersey Devils,http://www.hockeyfights.com/teams/6,Carolina Hurricanes,http://www.hockeyfights.com/players/18151,Bobby Farnham,TRUE,http://www.hockeyfights.com/players/5706,Brad Malone,TRUE,1,8,33,42,150,0,38,4
133518,http://www.hockeyfights.com/fights/133518,"Mar 26, 2016",http://www.hockeyfights.com/games/184536,http://www.hockeyfights.com/teams/12,Edmonton Oilers,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/5745,Patrick Maroon,TRUE,http://www.hockeyfights.com/players/2638,Milan Lucic,TRUE,2,9,38,94,304,8,75,11
133516,http://www.hockeyfights.com/fights/133516,"Mar 26, 2016",http://www.hockeyfights.com/games/184529,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/players/1785,Corey Perry,TRUE,http://www.hockeyfights.com/players/17470,Curtis Lazar,TRUE,1,15,5,78,235,9,57,12
133517,http://www.hockeyfights.com/fights/133517,"Mar 26, 2016",http://www.hockeyfights.com/games/184529,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/players/1763,Clayton Stoner,TRUE,http://www.hockeyfights.com/players/16,Chris Neil,TRUE,1,12,34,180,1262,130,36,14
133511,http://www.hockeyfights.com/fights/133511,"Mar 26, 2016",http://www.hockeyfights.com/games/184526,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/players/5239,Antoine Roussel,TRUE,http://www.hockeyfights.com/players/6394,Tommy Wingels,TRUE,1,14,5,51,129,30,4,17
133488,http://www.hockeyfights.com/fights/133488,"Mar 25, 2016",http://www.hockeyfights.com/games/184522,http://www.hockeyfights.com/teams/29,Vancouver Canucks,http://www.hockeyfights.com/teams/26,St. Louis Blues,http://www.hockeyfights.com/players/1747,Alexandre Burrows,TRUE,http://www.hockeyfights.com/players/5647,Kevin Shattenkirk,TRUE,1,9,45,51,116,23,4,24
133477,http://www.hockeyfights.com/fights/133477,"Mar 24, 2016",http://www.hockeyfights.com/games/184519,http://www.hockeyfights.com/teams/12,Edmonton Oilers,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/players/17277,Darnell Nurse,TRUE,http://www.hockeyfights.com/players/1743,Micheal Haley,TRUE,1,3,11,132,619,12,107,13
133476,http://www.hockeyfights.com/fights/133476,"Mar 24, 2016",http://www.hockeyfights.com/games/184511,http://www.hockeyfights.com/teams/6,Carolina Hurricanes,http://www.hockeyfights.com/teams/9,Columbus Blue Jackets,http://www.hockeyfights.com/players/5706,Brad Malone,TRUE,http://www.hockeyfights.com/players/1876,Nick Foligno,TRUE,2,2,26,45,177,3,42,0
133471,http://www.hockeyfights.com/fights/133471,"Mar 23, 2016",http://www.hockeyfights.com/games/184508,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/20,New York Rangers,http://www.hockeyfights.com/players/2268,Matt Beleskey,TRUE,http://www.hockeyfights.com/players/5561,Tanner Glass,TRUE,1,6,35,141,500,18,91,32
133459,http://www.hockeyfights.com/fights/133459,"Mar 22, 2016",http://www.hockeyfights.com/games/184501,http://www.hockeyfights.com/teams/11,Detroit Red Wings,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/players/5655,Brendan Smith,TRUE,http://www.hockeyfights.com/players/12872,J.T. Brown,TRUE,2,2,21,64,268,51,2,11
133458,http://www.hockeyfights.com/fights/133458,"Mar 22, 2016",http://www.hockeyfights.com/games/184499,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/players/20902,Josh Manson,TRUE,http://www.hockeyfights.com/players/16999,Michael McCarron,TRUE,1,9,58,77,396,6,69,2
133410,http://www.hockeyfights.com/fights/133410,"Mar 20, 2016",http://www.hockeyfights.com/games/184486,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/players/1880,Jamie McGinn,TRUE,http://www.hockeyfights.com/players/13374,Adam Lowry,TRUE,1,8,14,49,178,6,19,24
133371,http://www.hockeyfights.com/fights/133371,"Mar 19, 2016",http://www.hockeyfights.com/games/184485,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/14,Los Angeles Kings,http://www.hockeyfights.com/players/1877,Adam McQuaid,TRUE,http://www.hockeyfights.com/players/2767,Dwight King,TRUE,1,17,1,163,949,87,50,26
133372,http://www.hockeyfights.com/fights/133372,"Mar 19, 2016",http://www.hockeyfights.com/games/184484,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/players/12872,J.T. Brown,TRUE,http://www.hockeyfights.com/players/16680,Anthony Duclair,TRUE,3,5,56,54,234,34,4,16
133366,http://www.hockeyfights.com/fights/133366,"Mar 19, 2016",http://www.hockeyfights.com/games/184480,http://www.hockeyfights.com/teams/11,Detroit Red Wings,http://www.hockeyfights.com/teams/13,Florida Panthers,http://www.hockeyfights.com/players/6706,Justin Abdelkader,TRUE,http://www.hockeyfights.com/players/13152,Jonathan Huberdeau,TRUE,3,6,18,55,165,11,18,26
133365,http://www.hockeyfights.com/fights/133365,"Mar 19, 2016",http://www.hockeyfights.com/games/184479,http://www.hockeyfights.com/teams/16,Montreal Canadiens,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/players/2760,Mike Brown,TRUE,http://www.hockeyfights.com/players/16,Chris Neil,TRUE,1,15,25,69,322,5,63,1
133322,http://www.hockeyfights.com/fights/133322,"Mar 18, 2016",http://www.hockeyfights.com/games/184474,http://www.hockeyfights.com/teams/3,Boston Bruins,http://www.hockeyfights.com/teams/1,Anaheim Ducks,http://www.hockeyfights.com/players/167,Zdeno Chara,TRUE,http://www.hockeyfights.com/players/1763,Clayton Stoner,TRUE,3,7,26,154,326,8,80,66
133315,http://www.hockeyfights.com/fights/133315,"Mar 18, 2016",http://www.hockeyfights.com/games/184471,http://www.hockeyfights.com/teams/7,Chicago Blackhawks,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/players/9079,Andrew Shaw,TRUE,http://www.hockeyfights.com/players/9140,Ben Chiarot,TRUE,2,6,58,60,230,2,55,3
133313,http://www.hockeyfights.com/fights/133313,"Mar 18, 2016",http://www.hockeyfights.com/games/184469,http://www.hockeyfights.com/teams/21,Ottawa Senators,http://www.hockeyfights.com/teams/4,Buffalo Sabres,http://www.hockeyfights.com/players/6859,Alex Chiasson,TRUE,http://www.hockeyfights.com/players/19002,Rasmus Ristolainen,TRUE,2,7,11,50,74,2,10,38
133312,http://www.hockeyfights.com/fights/133312,"Mar 17, 2016",http://www.hockeyfights.com/games/184467,http://www.hockeyfights.com/teams/25,San Jose Sharks,http://www.hockeyfights.com/teams/23,Arizona Coyotes,http://www.hockeyfights.com/players/1337,Marc-Edouard Vlasic,TRUE,http://www.hockeyfights.com/players/16755,Max Domi,TRUE,2,4,12,80,281,5,55,20
133310,http://www.hockeyfights.com/fights/133310,"Mar 17, 2016",http://www.hockeyfights.com/games/184466,http://www.hockeyfights.com/teams/27,Tampa Bay Lightning,http://www.hockeyfights.com/teams/10,Dallas Stars,http://www.hockeyfights.com/players/2315,Ryan Callahan,TRUE,http://www.hockeyfights.com/players/5239,Antoine Roussel,TRUE,1,12,19,101,557,75,16,10
133284,http://www.hockeyfights.com/fights/133284,"Mar 16, 2016",http://www.hockeyfights.com/games/184458,http://www.hockeyfights.com/teams/31,Winnipeg Jets,http://www.hockeyfights.com/teams/5,Calgary Flames,http://www.hockeyfights.com/players/13672,J.C. Lipon,TRUE,http://www.hockeyfights.com/players/12980,Micheal Ferland,TRUE,1,15,13,35,105,1,30,4
